pdf,url,content_negotiation_realizada,metadatos_accesibles,heuristica,metadata_source,metadata_format,metadata_url,metadata_final_url,accept_header,dataset_metadata_field,dataset_metadata_value,dataset_metadata_evidence,motivo
essd-15-3733-2023.pdf,https://www.sios-svalbard.org/,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.mosj.no/en,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.ssb.no/en,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.bank.stat.gl/pxweb/en/Greenland,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.met.no/en,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.data.npolar.no/dataset/0ea572cd-1e4c-47a3-b2a5-5d7cc75aaeb4,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.gbif.imr.no/ipt,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.github.com/FACE-IT-project/WP1,True,True,False,original_url,generic_json,https://www.github.com/FACE-IT-project/WP1,https://github.com/FACE-IT-project/WP1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.5281/zenodo.8263692(Schlegel,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.8263692(schlegel,https://api.datacite.org/dois/10.5281/zenodo.8263692(schlegel,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.face-it-project.github.io/WP1/metadatabase.html,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.bafg.de/GRDC/EN/04_spcldtbss/41_ARDB/ardb_node.html,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.5194/essd-8-383-2016,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/essd-8-383-2016,https://api.datacite.org/dois/10.5194/essd-8-383-2016,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.3389/fmars.2020.581790,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3389/fmars.2020.581790,https://api.datacite.org/dois/10.3389/fmars.2020.581790,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1007/978-3-319-46425-1_14,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/978-3-319-46425-1_14,https://api.datacite.org/dois/10.1007/978-3-319-46425-1_14,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1007/s13280-021-01650-7,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s13280-021-01650-7,https://api.datacite.org/dois/10.1007/s13280-021-01650-7,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1111/gcb.14780,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1111/gcb.14780,https://api.datacite.org/dois/10.1111/gcb.14780,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1093/plankt/11.6.1245,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1093/plankt/11.6.1245,https://api.datacite.org/dois/10.1093/plankt/11.6.1245,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.3389/fmars.2020.00551,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3389/fmars.2020.00551,https://api.datacite.org/dois/10.3389/fmars.2020.00551,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.5194/bg-16-3777-2019,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/bg-16-3777-2019,https://api.datacite.org/dois/10.5194/bg-16-3777-2019,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.3402/polar.v21i1.6480,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3402/polar.v21i1.6480,https://api.datacite.org/dois/10.3402/polar.v21i1.6480,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1175/JCLI-D-21-0001.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/jcli-d-21-0001.1,https://api.datacite.org/dois/10.1175/jcli-d-21-0001.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.3389/fmars.2021.705638,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3389/fmars.2021.705638,https://api.datacite.org/dois/10.3389/fmars.2021.705638,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.5194/essd-14-5543-2022,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/essd-14-5543-2022,https://api.datacite.org/dois/10.5194/essd-14-5543-2022,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1038/s41597-019-0236-x,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-019-0236-x,https://api.datacite.org/dois/10.1038/s41597-019-0236-x,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1017/9781009325844.029,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1017/9781009325844.029,https://api.datacite.org/dois/10.1017/9781009325844.029,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.7265/N5GT5K3K,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7265/n5gt5k3k,https://api.datacite.org/dois/10.7265/n5gt5k3k,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1017/cft.2023.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1017/cft.2023.1,https://api.datacite.org/dois/10.1017/cft.2023.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.21334/unis-hydrography,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.21334/unis-hydrography,https://api.datacite.org/dois/10.21334/unis-hydrography,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.1007/s12526-010-0073-9,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s12526-010-0073-9,https://api.datacite.org/dois/10.1007/s12526-010-0073-9,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.18637/jss.v059.i10,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.18637/jss.v059.i10,https://api.datacite.org/dois/10.18637/jss.v059.i10,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-3733-2023.pdf,https://www.doi.org/10.5281/zenodo.8263692Zenodo2023codev1.0Schlegel,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.8263692zenodo2023codev1.0schlegel,https://api.datacite.org/dois/10.5281/zenodo.8263692zenodo2023codev1.0schlegel,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.5194/essd-15-5135-2023,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5194/essd-15-5135-2023,https://api.datacite.org/dois/10.5194/essd-15-5135-2023,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.5061/dryad.hx3ffbgk0(Rainvilleetal,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5061/dryad.hx3ffbgk0(rainvilleetal,https://api.datacite.org/dois/10.5061/dryad.hx3ffbgk0(rainvilleetal,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.uscoastalresearch.org,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.frfdataportal.erdc.dren.mil/,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.github.com/SASlabgroup/microSWIFT,True,True,False,original_url,generic_json,https://www.github.com/SASlabgroup/microSWIFT,https://github.com/SASlabgroup/microSWIFT_v1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.github.com/SASlabgroup/DUNEXMainExp,True,True,False,original_url,generic_json,https://www.github.com/SASlabgroup/DUNEXMainExp,https://github.com/SASlabgroup/DUNEXMainExp,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.mathworks.com/help/nav/multisensor-positioning.html,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.5281/zenodo.10198469(Rainville,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.10198469(rainville,https://api.datacite.org/dois/10.5281/zenodo.10198469(rainville,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1051/lhb/2016020,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1051/lhb/2016020,https://api.datacite.org/dois/10.1051/lhb/2016020,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1109/OCEANS.2004.1406330,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1109/oceans.2004.1406330,https://api.datacite.org/dois/10.1109/oceans.2004.1406330,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1089/ees.2015.0252,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1089/ees.2015.0252,https://api.datacite.org/dois/10.1089/ees.2015.0252,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1061/9780784402429.053,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1061/9780784402429.053,https://api.datacite.org/dois/10.1061/9780784402429.053,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1109/JOE.2018.2868335,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1109/joe.2018.2868335,https://api.datacite.org/dois/10.1109/joe.2018.2868335,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.waveworkshop.org/12thWaves/index.htm,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1016/j.ocemod.2016.09.001,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.ocemod.2016.09.001,https://api.datacite.org/dois/10.1016/j.ocemod.2016.09.001,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/97JC01010,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/97jc01010,https://api.datacite.org/dois/10.1029/97jc01010,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/98JC01270,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/98jc01270,https://api.datacite.org/dois/10.1029/98jc01270,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1080/21664250.2023.2238949,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1080/21664250.2023.2238949,https://api.datacite.org/dois/10.1080/21664250.2023.2238949,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/97JC02765,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/97jc02765,https://api.datacite.org/dois/10.1029/97jc02765,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1016/j.coastaleng.2016.06.012,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.coastaleng.2016.06.012,https://api.datacite.org/dois/10.1016/j.coastaleng.2016.06.012,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1175/JTECH-D-11-00128.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/jtech-d-11-00128.1,https://api.datacite.org/dois/10.1175/jtech-d-11-00128.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.12988/ams.2014.44284,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.12988/ams.2014.44284,https://api.datacite.org/dois/10.12988/ams.2014.44284,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.repository.tudelft.nl/islandora/object/uuid:d79bba08-8d35-47e2-b901-881c86985ce4,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1175/1520-0485(1988)018,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/1520-0485(1988)018,https://api.datacite.org/dois/10.1175/1520-0485(1988)018,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/2021JF006466,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2021jf006466,https://api.datacite.org/dois/10.1029/2021jf006466,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1016/j.ocemod.2011.12.002,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.ocemod.2011.12.002,https://api.datacite.org/dois/10.1016/j.ocemod.2011.12.002,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1016/j.ecolecon.2006.10.022,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.ecolecon.2006.10.022,https://api.datacite.org/dois/10.1016/j.ecolecon.2006.10.022,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1007/s10584-014-1304-z,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s10584-014-1304-z,https://api.datacite.org/dois/10.1007/s10584-014-1304-z,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1109/OCEANS.2007.4449153,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1109/oceans.2007.4449153,https://api.datacite.org/dois/10.1109/oceans.2007.4449153,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/2021JC018108,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2021jc018108,https://api.datacite.org/dois/10.1029/2021jc018108,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1175/JTECH-D-18-0151.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/jtech-d-18-0151.1,https://api.datacite.org/dois/10.1175/jtech-d-18-0151.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.digital.lib.washington.edu/researchworks/handle/1773/49294,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/2000JC000766,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2000jc000766,https://api.datacite.org/dois/10.1029/2000jc000766,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1175/1460.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/1460.1,https://api.datacite.org/dois/10.1175/1460.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1029/2004JC002421,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1029/2004jc002421,https://api.datacite.org/dois/10.1029/2004jc002421,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1175/2007JPO3580.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/2007jpo3580.1,https://api.datacite.org/dois/10.1175/2007jpo3580.1,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1017/9781009157896.001,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1017/9781009157896.001,https://api.datacite.org/dois/10.1017/9781009157896.001,application/json,,,,metadata_not_dataset_or_not_accessible
essd-15-5135-2023.pdf,https://www.doi.org/10.1175/JPO-D-15-0130.1,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1175/jpo-d-15-0130.1,https://api.datacite.org/dois/10.1175/jpo-d-15-0130.1,application/json,,,,metadata_not_dataset_or_not_accessible
